"scenario_id","scenario_label","scenario_family","purpose","effect_source","theta_A","theta_B","gamma","method_id","claim_regime","adjustment_method","allocation_strategy","manuscript_role","N","alpha","nrep","variance_method","distribution","expected_analytic_match","truth_delta_AB_minus_A","truth_delta_AB_minus_B","plan_delta_AB_minus_A","plan_delta_AB_minus_B","margin_AB_minus_A","margin_AB_minus_B","sigma2_A","sigma2_B","sigma2_AB","allocation_A","allocation_B","allocation_AB","n_A","n_B","n_AB","true_null_AB_minus_A","true_null_AB_minus_B","cutoff_mean","cutoff_min","cutoff_max","empirical_joint_success","empirical_joint_success_lcl","empirical_joint_success_ucl","analytic_joint_success","planned_analytic_joint_success","joint_success_absolute_difference","empirical_any_true_reject","empirical_any_true_reject_lcl","empirical_any_true_reject_ucl","analytic_any_true_reject","empirical_false_full_contribution","empirical_false_full_contribution_lcl","empirical_false_full_contribution_ucl","analytic_false_full_contribution","empirical_marginal_power_AB_minus_A","empirical_marginal_power_AB_minus_B","analytic_marginal_power_AB_minus_A","analytic_marginal_power_AB_minus_B","seed"
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",280,0.05,3000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.856333,0.843782,0.868885,0.86897,0.86897,0.012637,NA,NA,NA,NA,NA,NA,NA,NA,0.919,0.914,0.923918,0.922739,202625192
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",280,0.05,3000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.872,0.860045,0.883955,0.86897,0.86897,0.00303,NA,NA,NA,NA,NA,NA,NA,NA,0.925,0.926667,0.923918,0.922739,202625193
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",280,0.05,3000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.862667,0.85035,0.874984,0.86897,0.86897,0.006304,NA,NA,NA,NA,NA,NA,NA,NA,0.919667,0.918,0.923918,0.922739,202625194
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",280,0.05,3000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.874,0.862125,0.885875,0.86897,0.86897,0.00503,NA,NA,NA,NA,NA,NA,NA,NA,0.925667,0.925333,0.923918,0.922739,202625195
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",280,0.05,3000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.916138,1.916138,1.916138,0.801667,0.787398,0.815936,0.796483,0.796483,0.005184,NA,NA,NA,NA,NA,NA,NA,NA,0.880333,0.88,0.877107,0.875432,202625196
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",270,0.05,3000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.821,0.807282,0.834718,0.812874,0.812874,0.008126,NA,NA,NA,NA,NA,NA,NA,NA,0.886667,0.909333,0.879018,0.903386,202626192
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",270,0.05,3000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.812333,0.798361,0.826305,0.812874,0.812874,0.00054,NA,NA,NA,NA,NA,NA,NA,NA,0.876667,0.908333,0.879018,0.903386,202626193
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",270,0.05,3000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.821333,0.807625,0.835041,0.812874,0.812874,0.00846,NA,NA,NA,NA,NA,NA,NA,NA,0.879667,0.911667,0.879018,0.903386,202626194
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",270,0.05,3000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.814333,0.800419,0.828248,0.812874,0.812874,0.00146,NA,NA,NA,NA,NA,NA,NA,NA,0.881667,0.903,0.879018,0.903386,202626195
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",270,0.05,3000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.927507,1.905471,1.941034,0.710333,0.694101,0.726565,0.718454,0.718454,0.008121,NA,NA,NA,NA,NA,NA,NA,NA,0.800333,0.845667,0.812478,0.845676,202626196
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",300,0.05,3000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.011333,0.007545,0.015121,0.012189,0.892281,0.000856,0.096,0.085458,0.106542,0.087811,0.011333,0.007545,0.015121,0.012189,0.055333,0.052,0.05,0.05,202627192
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",300,0.05,3000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.012667,0.008665,0.016668,0.012189,0.892281,0.000477,0.09,0.079759,0.100241,0.087811,0.012667,0.008665,0.016668,0.012189,0.051,0.051667,0.05,0.05,202627193
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",300,0.05,3000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.009667,0.006165,0.013168,0.012189,0.892281,0.002523,0.089667,0.079443,0.09989,0.087811,0.009667,0.006165,0.013168,0.012189,0.05,0.049333,0.05,0.05,202627194
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",300,0.05,3000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.014667,0.010365,0.018968,0.012189,0.892281,0.002477,0.090667,0.080392,0.100942,0.087811,0.014667,0.010365,0.018968,0.012189,0.052667,0.052667,0.05,0.05,202627195
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",300,0.05,3000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.916332,1.916332,1.916332,0.005667,0.002981,0.008353,0.005323,0.828066,0.000344,0.052333,0.044364,0.060302,0.05,0.005667,0.002981,0.008353,0.005323,0.029667,0.028333,0.027661,0.027661,202627196
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",240,0.05,3000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.503,0.485108,0.520892,0.493677,0.940207,0.009323,NA,NA,NA,NA,NA,NA,NA,NA,0.647,0.651,0.647658,0.647658,202628192
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",240,0.05,3000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.490667,0.472778,0.508556,0.493677,0.940207,0.003011,NA,NA,NA,NA,NA,NA,NA,NA,0.648,0.649,0.647658,0.647658,202628193
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",240,0.05,3000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.482,0.464119,0.499881,0.493677,0.940207,0.011677,NA,NA,NA,NA,NA,NA,NA,NA,0.638667,0.639667,0.647658,0.647658,202628194
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",240,0.05,3000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.492333,0.474443,0.510224,0.493677,0.940207,0.001344,NA,NA,NA,NA,NA,NA,NA,NA,0.653667,0.638667,0.647658,0.647658,202628195
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",240,0.05,3000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.916332,1.916332,1.916332,0.384667,0.367257,0.402076,0.377206,0.89718,0.00746,NA,NA,NA,NA,NA,NA,NA,NA,0.550667,0.540667,0.542814,0.542814,202628196
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned limiting contribution is the opposite of the true limiting contribution","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",260,0.05,3000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.644854,1.644854,1.644854,0.513667,0.495781,0.531552,0.497518,0.497518,0.016149,NA,NA,NA,NA,NA,NA,NA,NA,0.516667,0.979,0.499696,0.975704,202629192
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned limiting contribution is the opposite of the true limiting contribution","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",260,0.05,3000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.207622,0.39491,0.397468,54,103,103,FALSE,FALSE,1.644854,1.644854,1.644854,0.427333,0.409631,0.445036,0.436764,0.547735,0.00943,NA,NA,NA,NA,NA,NA,NA,NA,0.428,0.988,0.437684,0.989336,202629193
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned limiting contribution is the opposite of the true limiting contribution","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",260,0.05,3000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.164493,0.386351,0.449156,43,100,117,FALSE,FALSE,1.644854,1.644854,1.644854,0.409667,0.392069,0.427265,0.403167,0.552519,0.0065,NA,NA,NA,NA,NA,NA,NA,NA,0.412,0.993,0.404008,0.99166,202629194
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned limiting contribution is the opposite of the true limiting contribution","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",260,0.05,3000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.202947,0.398527,0.398527,53,104,103,FALSE,FALSE,1.644854,1.644854,1.644854,0.432333,0.414606,0.450061,0.433207,0.548691,0.000874,NA,NA,NA,NA,NA,NA,NA,NA,0.433667,0.990333,0.434091,0.989602,202629195
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned limiting contribution is the opposite of the true limiting contribution","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",260,0.05,3000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.915913,1.915913,1.915913,0.394,0.376514,0.411486,0.389978,0.389978,0.004022,NA,NA,NA,NA,NA,NA,NA,NA,0.396,0.952,0.392879,0.955537,202629196
"additive_positive_excess__alpha_0p050","additive_positive_excess","synergy_motivation","Additive excess parameter translates into both required contribution contrasts","additive_excess",0.15,0.2,0.15,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",320,0.05,3000,"common","normal",TRUE,0.35,0.3,0.35,0.3,0,0,1,1,1,0.333333,0.333333,0.333333,107,107,106,FALSE,FALSE,1.644854,1.644854,1.644854,0.628667,0.611377,0.645956,0.630753,0.630753,0.002087,NA,NA,NA,NA,NA,NA,NA,NA,0.816333,0.711667,0.818367,0.706883,202630192
"additive_positive_excess__alpha_0p050","additive_positive_excess","synergy_motivation","Additive excess parameter translates into both required contribution contrasts","additive_excess",0.15,0.2,0.15,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",320,0.05,3000,"common","normal",TRUE,0.35,0.3,0.35,0.3,0,0,1,1,1,0.275691,0.331902,0.392407,88,106,126,FALSE,FALSE,1.644854,1.644854,1.644854,0.631667,0.614406,0.648927,0.639363,0.639363,0.007696,NA,NA,NA,NA,NA,NA,NA,NA,0.811667,0.731333,0.809075,0.736102,202630193
"additive_positive_excess__alpha_0p050","additive_positive_excess","synergy_motivation","Additive excess parameter translates into both required contribution contrasts","additive_excess",0.15,0.2,0.15,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",320,0.05,3000,"common","normal",TRUE,0.35,0.3,0.35,0.3,0,0,1,1,1,0.315049,0.340725,0.344226,101,109,110,FALSE,FALSE,1.644854,1.644854,1.644854,0.625667,0.608349,0.642985,0.634915,0.634915,0.009248,NA,NA,NA,NA,NA,NA,NA,NA,0.805667,0.708667,0.814568,0.717327,202630194
"additive_positive_excess__alpha_0p050","additive_positive_excess","synergy_motivation","Additive excess parameter translates into both required contribution contrasts","additive_excess",0.15,0.2,0.15,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",320,0.05,3000,"common","normal",TRUE,0.35,0.3,0.35,0.3,0,0,1,1,1,0.202887,0.31983,0.477282,65,102,153,FALSE,FALSE,1.644854,1.644854,1.644854,0.613333,0.595907,0.63076,0.616021,0.616021,0.002687,NA,NA,NA,NA,NA,NA,NA,NA,0.765333,0.755333,0.763966,0.758679,202630195
"additive_positive_excess__alpha_0p050","additive_positive_excess","synergy_motivation","Additive excess parameter translates into both required contribution contrasts","additive_excess",0.15,0.2,0.15,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",320,0.05,3000,"common","normal",TRUE,0.35,0.3,0.35,0.3,0,0,1,1,1,0.333333,0.333333,0.333333,107,107,106,FALSE,FALSE,1.915992,1.915992,1.915992,0.507667,0.489776,0.525557,0.516229,0.516229,0.008562,NA,NA,NA,NA,NA,NA,NA,NA,0.733333,0.603,0.73827,0.607636,202630196
