"scenario_id","scenario_label","scenario_family","purpose","effect_source","theta_A","theta_B","gamma","method_id","claim_regime","adjustment_method","allocation_strategy","manuscript_role","N","alpha","nrep","variance_method","distribution","expected_analytic_match","truth_delta_AB_minus_A","truth_delta_AB_minus_B","plan_delta_AB_minus_A","plan_delta_AB_minus_B","margin_AB_minus_A","margin_AB_minus_B","sigma2_A","sigma2_B","sigma2_AB","allocation_A","allocation_B","allocation_AB","n_A","n_B","n_AB","true_null_AB_minus_A","true_null_AB_minus_B","cutoff_mean","cutoff_min","cutoff_max","empirical_joint_success","empirical_joint_success_lcl","empirical_joint_success_ucl","analytic_joint_success","planned_analytic_joint_success","joint_success_absolute_difference","empirical_any_true_reject","empirical_any_true_reject_lcl","empirical_any_true_reject_ucl","analytic_any_true_reject","empirical_false_full_contribution","empirical_false_full_contribution_lcl","empirical_false_full_contribution_ucl","analytic_false_full_contribution","empirical_marginal_power_AB_minus_A","empirical_marginal_power_AB_minus_B","analytic_marginal_power_AB_minus_A","analytic_marginal_power_AB_minus_B","seed"
"partial_null_AB_minus_B__alpha_0p050","partial_null_AB_minus_B","partial_null","False full-contribution conclusion when AB does not beat B","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",240,0.05,50000,"common","normal",TRUE,0.45,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,TRUE,1.916332,1.916332,1.916332,0.02866,0.027198,0.030122,0.02741,0.720166,0.00125,0.02892,0.027451,0.030389,0.027661,0.02866,0.027198,0.030122,0.02741,0.82206,0.02892,0.823741,0.027661,202621196
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.81606,0.812664,0.819456,0.809757,0.809757,0.006303,NA,NA,NA,NA,NA,NA,NA,NA,0.88902,0.88824,0.885162,0.885162,202622191
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.292893,0.292893,0.414214,70,70,100,FALSE,FALSE,1.644854,1.644854,1.644854,0.81542,0.812019,0.818821,0.816228,0.816228,0.000808,NA,NA,NA,NA,NA,NA,NA,NA,0.89144,0.89184,0.893019,0.893019,202622192
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.81018,0.806743,0.813617,0.809757,0.809757,0.000423,NA,NA,NA,NA,NA,NA,NA,NA,0.88508,0.88514,0.885162,0.885162,202622193
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.80992,0.806481,0.813359,0.809757,0.809757,0.000163,NA,NA,NA,NA,NA,NA,NA,NA,0.88548,0.88568,0.885162,0.885162,202622194
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.808,0.804548,0.811452,0.809757,0.809757,0.001757,NA,NA,NA,NA,NA,NA,NA,NA,0.8828,0.88404,0.885162,0.885162,202622195
"balanced_positive__alpha_0p050","balanced_positive","alternative","Balanced contribution effects under correctly planned effects","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",240,0.05,50000,"common","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.916332,1.916332,1.916332,0.71692,0.712971,0.720869,0.720166,0.720166,0.003246,NA,NA,NA,NA,NA,NA,NA,NA,0.82024,0.82302,0.823741,0.823741,202622196
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.644854,1.644854,1.644854,0.5744,0.570066,0.578734,0.5747,0.5747,3e-04,NA,NA,NA,NA,NA,NA,NA,NA,0.57768,0.97522,0.577902,0.975704,202623191
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.292893,0.292893,0.414214,76,76,108,FALSE,FALSE,1.644854,1.644854,1.644854,0.58606,0.581743,0.590377,0.584796,0.584796,0.001264,NA,NA,NA,NA,NA,NA,NA,NA,0.59022,0.97932,0.589111,0.97875,202623192
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.397549,0.199724,0.402727,103,52,105,FALSE,FALSE,1.644854,1.644854,1.644854,0.63082,0.62659,0.63505,0.628503,0.628503,0.002317,NA,NA,NA,NA,NA,NA,NA,NA,0.64802,0.94512,0.645858,0.945046,202623193
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.373364,0.253898,0.372738,97,66,97,FALSE,FALSE,1.644854,1.644854,1.644854,0.61198,0.607709,0.616251,0.611798,0.611798,0.000182,NA,NA,NA,NA,NA,NA,NA,NA,0.61964,0.9653,0.619863,0.96423,202623194
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.403183,0.193633,0.403183,105,50,105,FALSE,FALSE,1.644854,1.644854,1.644854,0.62936,0.625127,0.633593,0.629849,0.629849,0.000489,NA,NA,NA,NA,NA,NA,NA,NA,0.65052,0.93836,0.649488,0.940155,202623195
"limiting_AB_minus_A__alpha_0p050","limiting_AB_minus_A","alternative","The first contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",260,0.05,50000,"common","normal",TRUE,0.28,0.55,0.28,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.915913,1.915913,1.915913,0.46492,0.460548,0.469292,0.465894,0.465894,0.000974,NA,NA,NA,NA,NA,NA,NA,NA,0.4697,0.954,0.470294,0.955537,202623196
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.644854,1.644854,1.644854,0.57462,0.570286,0.578954,0.5747,0.5747,8e-05,NA,NA,NA,NA,NA,NA,NA,NA,0.9749,0.57794,0.975704,0.577902,202624191
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.292893,0.292893,0.414214,76,76,108,FALSE,FALSE,1.644854,1.644854,1.644854,0.58636,0.582043,0.590677,0.584796,0.584796,0.001564,NA,NA,NA,NA,NA,NA,NA,NA,0.97888,0.59058,0.97875,0.589111,202624192
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.199724,0.397549,0.402727,52,103,105,FALSE,FALSE,1.644854,1.644854,1.644854,0.63242,0.628194,0.636646,0.628503,0.628503,0.003917,NA,NA,NA,NA,NA,NA,NA,NA,0.9461,0.64982,0.945046,0.645858,202624193
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.253898,0.373364,0.372738,66,97,97,FALSE,FALSE,1.644854,1.644854,1.644854,0.61402,0.609753,0.618287,0.611798,0.611798,0.002222,NA,NA,NA,NA,NA,NA,NA,NA,0.96432,0.62258,0.96423,0.619863,202624194
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.193633,0.403183,0.403183,50,105,105,FALSE,FALSE,1.644854,1.644854,1.644854,0.62606,0.621819,0.630301,0.629849,0.629849,0.003789,NA,NA,NA,NA,NA,NA,NA,NA,0.93852,0.6464,0.940155,0.649488,202624195
"limiting_AB_minus_B__alpha_0p050","limiting_AB_minus_B","alternative","The second contribution contrast is harder and the planned vector is correct","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",260,0.05,50000,"common","normal",TRUE,0.55,0.28,0.55,0.28,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.915913,1.915913,1.915913,0.4677,0.463326,0.472074,0.465894,0.465894,0.001806,NA,NA,NA,NA,NA,NA,NA,NA,0.95606,0.47126,0.955537,0.470294,202624196
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.86788,0.864912,0.870848,0.86897,0.86897,0.00109,NA,NA,NA,NA,NA,NA,NA,NA,0.92378,0.9218,0.923918,0.922739,202625191
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.292893,0.292893,0.414214,82,82,116,FALSE,FALSE,1.644854,1.644854,1.644854,0.87516,0.872263,0.878057,0.875754,0.875754,0.000594,NA,NA,NA,NA,NA,NA,NA,NA,0.92888,0.92962,0.929779,0.929779,202625192
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.86882,0.865861,0.871779,0.86897,0.86897,0.00015,NA,NA,NA,NA,NA,NA,NA,NA,0.9234,0.92214,0.923918,0.922739,202625193
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.86908,0.866123,0.872037,0.86897,0.86897,0.00011,NA,NA,NA,NA,NA,NA,NA,NA,0.92392,0.9231,0.923918,0.922739,202625194
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.644854,1.644854,1.644854,0.86714,0.864165,0.870115,0.86897,0.86897,0.00183,NA,NA,NA,NA,NA,NA,NA,NA,0.92214,0.92272,0.923918,0.922739,202625195
"positive_margin__alpha_0p050","positive_margin","margin_sensitivity","Both contributions must exceed a positive clinical margin","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",280,0.05,50000,"common","normal",TRUE,0.55,0.55,0.55,0.55,0.1,0.1,1,1,1,0.333333,0.333333,0.333333,94,93,93,FALSE,FALSE,1.916138,1.916138,1.916138,0.80096,0.79746,0.80446,0.796483,0.796483,0.004477,NA,NA,NA,NA,NA,NA,NA,NA,0.88024,0.87804,0.877107,0.875432,202625196
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.81154,0.808112,0.814968,0.812874,0.812874,0.001334,NA,NA,NA,NA,NA,NA,NA,NA,0.87876,0.90178,0.879018,0.903386,202626191
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.292893,0.292893,0.414214,79,79,112,FALSE,FALSE,1.644854,1.644854,1.644854,0.8051,0.801628,0.808572,0.807398,0.807398,0.002298,NA,NA,NA,NA,NA,NA,NA,NA,0.87444,0.90374,0.876782,0.904549,202626192
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.8117,0.808273,0.815127,0.812874,0.812874,0.001174,NA,NA,NA,NA,NA,NA,NA,NA,0.8771,0.9039,0.879018,0.903386,202626193
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.81202,0.808595,0.815445,0.812874,0.812874,0.000854,NA,NA,NA,NA,NA,NA,NA,NA,0.87746,0.9036,0.879018,0.903386,202626194
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.644854,1.644854,1.644854,0.8148,0.811395,0.818205,0.812874,0.812874,0.001926,NA,NA,NA,NA,NA,NA,NA,NA,0.88008,0.90446,0.879018,0.903386,202626195
"unequal_variance_positive__alpha_0p050","unequal_variance_positive","variance_sensitivity","Correct effects with unequal arm variances and Welch standard errors","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",270,0.05,50000,"welch","normal",TRUE,0.45,0.45,0.45,0.45,0,0,1.4,1.2,0.9,0.333333,0.333333,0.333333,90,90,90,FALSE,FALSE,1.927529,1.898967,1.943087,0.72014,0.716205,0.724075,0.718454,0.718454,0.001686,NA,NA,NA,NA,NA,NA,NA,NA,0.8139,0.84642,0.812478,0.845676,202626196
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.01272,0.011738,0.013702,0.012189,0.892281,0.000531,0.0879,0.085418,0.090382,0.087811,0.01272,0.011738,0.013702,0.012189,0.04998,0.05064,0.05,0.05,202627191
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.292893,0.292893,0.414214,88,88,124,TRUE,TRUE,1.644854,1.644854,1.644854,0.00962,0.008764,0.010476,0.009812,0.89852,0.000192,0.08968,0.087176,0.092184,0.090188,0.00962,0.008764,0.010476,0.009812,0.0495,0.0498,0.05,0.05,202627192
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.01192,0.010969,0.012871,0.012189,0.892281,0.000269,0.08642,0.083957,0.088883,0.087811,0.01192,0.010969,0.012871,0.012189,0.04934,0.049,0.05,0.05,202627193
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.0126,0.011622,0.013578,0.012189,0.892281,0.000411,0.08926,0.086761,0.091759,0.087811,0.0126,0.011622,0.013578,0.012189,0.05134,0.05052,0.05,0.05,202627194
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.644854,1.644854,1.644854,0.01236,0.011392,0.013328,0.012189,0.892281,0.000171,0.08804,0.085556,0.090524,0.087811,0.01236,0.011392,0.013328,0.012189,0.05052,0.04988,0.05,0.05,202627195
"heavy_tail_global_null__alpha_0p050","heavy_tail_global_null","distribution_sensitivity","False full-contribution conclusion under modest nonnormality","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",300,0.05,50000,"common","t5",FALSE,0,0,0.45,0.45,0,0,1,1,1,0.333333,0.333333,0.333333,100,100,100,TRUE,TRUE,1.916332,1.916332,1.916332,0.00598,0.005304,0.006656,0.005323,0.828066,0.000657,0.05078,0.048856,0.052704,0.05,0.00598,0.005304,0.006656,0.005323,0.0287,0.02806,0.027661,0.027661,202627196
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.49556,0.491177,0.499943,0.493677,0.940207,0.001883,NA,NA,NA,NA,NA,NA,NA,NA,0.64768,0.64754,0.647658,0.647658,202628191
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.292893,0.292893,0.414214,70,70,100,FALSE,FALSE,1.644854,1.644854,1.644854,0.4939,0.489518,0.498282,0.492467,0.945008,0.001433,NA,NA,NA,NA,NA,NA,NA,NA,0.66038,0.6553,0.658565,0.658565,202628192
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.49434,0.489958,0.498722,0.493677,0.940207,0.000663,NA,NA,NA,NA,NA,NA,NA,NA,0.64716,0.64626,0.647658,0.647658,202628193
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"conservative_iut_full","full_contribution","iut","conservative_joint_success","conservative planned-effect allocation for uncertain contribution inputs",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.49348,0.489098,0.497862,0.493677,0.940207,0.000197,NA,NA,NA,NA,NA,NA,NA,NA,0.64598,0.64768,0.647658,0.647658,202628194
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"marginal_iut_full","full_contribution","iut","marginal_power_comparator","diagnostic comparator that balances the weaker marginal contribution",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.644854,1.644854,1.644854,0.49216,0.487778,0.496542,0.493677,0.940207,0.001517,NA,NA,NA,NA,NA,NA,NA,NA,0.64954,0.64368,0.647658,0.647658,202628195
"overoptimistic_planning__alpha_0p050","overoptimistic_planning","effect_misspecification","The planned effects are stronger than the true effects","direct_delta",NA,NA,NA,"equal_maxT_separate","separate_component_claims","maxT","equal","optional separate component-claim family-wise analysis",240,0.05,50000,"common","normal",TRUE,0.32,0.32,0.55,0.55,0,0,1,1,1,0.333333,0.333333,0.333333,80,80,80,FALSE,FALSE,1.916332,1.916332,1.916332,0.37982,0.375566,0.384074,0.377206,0.89718,0.002614,NA,NA,NA,NA,NA,NA,NA,NA,0.54608,0.54268,0.542814,0.542814,202628196
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned harder contribution is the opposite of the true harder contribution","direct_delta",NA,NA,NA,"equal_iut_full","full_contribution","iut","equal","transparent equal-allocation full-contribution baseline",260,0.05,50000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.333333,0.333333,0.333333,87,87,86,FALSE,FALSE,1.644854,1.644854,1.644854,0.49584,0.491457,0.500223,0.497518,0.497518,0.001678,NA,NA,NA,NA,NA,NA,NA,NA,0.49818,0.9757,0.499696,0.975704,202629191
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned harder contribution is the opposite of the true harder contribution","direct_delta",NA,NA,NA,"shared_arm_iut_full","full_contribution","iut","shared_arm_benchmark","shared-arm benchmark for two contribution comparisons",260,0.05,50000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.292893,0.292893,0.414214,76,76,108,FALSE,FALSE,1.644854,1.644854,1.644854,0.50524,0.500858,0.509622,0.506801,0.506801,0.001561,NA,NA,NA,NA,NA,NA,NA,NA,0.50824,0.97816,0.509929,0.97875,202629192
"reversed_limiting_component__alpha_0p050","reversed_limiting_component","allocation_fragility","The planned harder contribution is the opposite of the true harder contribution","direct_delta",NA,NA,NA,"plugin_iut_full","full_contribution","iut","plugin_joint_success","planned-effect allocation for the full-contribution IUT decision",260,0.05,50000,"common","normal",TRUE,0.25,0.55,0.55,0.25,0,0,1,1,1,0.207622,0.39491,0.397468,54,103,103,FALSE,FALSE,1.644854,1.644854,1.644854,0.43294,0.428597,0.437283,0.436764,0.547735,0.003824,NA,NA,NA,NA,NA,NA,NA,NA,0.4339,0.9894,0.437684,0.989336,202629193
